Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2015-02-20,2015,2,20,Friday,07,2015-07,209.48,211.33,208.73,211.24,140896400.0,189.47,0.006000743084943139,185.86214285714294,183.41764705882355
2015-02-23,2015,2,23,Monday,08,2015-08,210.94,211.21,210.48,211.21,74411100.0,189.44,-0.00014214147691515855,186.45714285714294,183.5897142857143
2015-02-24,2015,2,24,Tuesday,08,2015-08,211.12,212.05,210.76,211.81,72472300.0,189.98,0.0028406562441076755,186.9035714285715,183.76722222222222
2015-02-25,2015,2,25,Wednesday,08,2015-08,211.66,212.24,211.22,211.63,73061700.0,189.82,-0.0008497508053557645,187.3885714285715,183.9308108108108
2015-02-26,2015,2,26,Thursday,08,2015-08,211.52,211.71,210.65,211.38,72697900.0,189.6,-0.0011810970770479434,187.72571428571433,184.08
2015-02-27,2015,2,27,Friday,08,2015-08,211.26,211.58,210.6,210.66,108076000.0,188.95,-0.003406319102202904,188.0528571428572,184.2048717948718
2015-03-02,2015,3,2,Monday,09,2015-09,210.78,212.06,210.72,211.99,87491400.0,190.14,0.006313679979126352,188.52428571428575,184.35325
2015-03-03,2015,3,3,Tuesday,09,2015-09,211.47,212.05,210.08,211.12,110325800.0,189.36,-0.004104308910455101,188.80000000000004,184.47536585365853
2015-03-04,2015,3,4,Wednesday,09,2015-09,210.4,210.49,209.06,210.23,114497200.0,188.57,-0.004215581940232971,189.01142857142864,184.57285714285712
2015-03-05,2015,3,5,Thursday,09,2015-09,210.62,210.8,209.85,210.46,76873000.0,188.77,0.0010939620239243109,189.11000000000007,184.67046511627908
2015-03-06,2015,3,6,Friday,09,2015-09,209.42,209.94,207.1,207.5,188128000.0,186.12,-0.014064348019521278,188.96428571428578,184.70340909090908
2015-03-09,2015,3,9,Monday,10,2015-10,207.74,208.79,207.55,208.36,89818900.0,186.89,0.004144422435122586,188.85214285714292,184.752
2015-03-10,2015,3,10,Tuesday,10,2015-10,206.71,206.81,204.93,204.98,157121300.0,183.86,-0.01622146410636005,188.5221428571429,184.7326086956522
2015-03-11,2015,3,11,Wednesday,10,2015-10,205.29,205.5,204.4,204.5,110145700.0,183.43,-0.0023418925808448288,188.1714285714286,184.7048936170213
2015-03-12,2015,3,12,Thursday,10,2015-10,205.26,207.18,205.2,207.1,93993500.0,185.76,0.01271382248963926,187.90642857142865,184.72687500000004
2015-03-13,2015,3,13,Friday,10,2015-10,206.77,207.93,204.58,205.83,162410900.0,184.62,-0.006132081206231987,187.5621428571429,184.72469387755106
2015-03-16,2015,3,16,Monday,11,2015-11,206.71,208.69,205.86,208.58,136099200.0,187.09,0.013360312543158948,187.35571428571436,184.77200000000005
2015-03-17,2015,3,17,Tuesday,11,2015-11,207.69,208.42,206.98,207.96,94510400.0,186.53,-0.002972389661329955,187.12071428571434,184.81740000000005
2015-03-18,2015,3,18,Wednesday,11,2015-11,207.39,211.27,206.62,210.46,228808500.0,188.77,0.012021369068644594,187.06142857142865,184.97420000000005
2015-03-19,2015,3,19,Thursday,11,2015-11,209.96,210.47,209.03,209.5,117917300.0,187.91,-0.004561182965289512,186.98714285714294,185.14780000000007
2015-03-20,2015,3,20,Friday,11,2015-11,209.71,211.02,209.49,210.41,177715100.0,189.57,0.00882676986069919,186.94642857142867,185.31000000000006
2015-03-23,2015,3,23,Monday,12,2015-12,210.42,211.11,210.0,210.0,71784500.0,189.2,-0.0019484651218947269,186.9350000000001,185.40040000000008
2015-03-24,2015,3,24,Tuesday,12,2015-12,209.85,210.4,208.74,208.82,77805300.0,188.14,-0.005619134704548223,186.90428571428578,185.49920000000006
2015-03-25,2015,3,25,Wednesday,12,2015-12,209.07,209.35,205.71,205.76,159521700.0,185.38,-0.014653751124110936,186.66214285714292,185.57140000000004
2015-03-26,2015,3,26,Thursday,12,2015-12,204.96,206.37,204.12,205.27,153067200.0,184.94,-0.0023814997480876565,186.57785714285723,185.64500000000004
2015-03-27,2015,3,27,Friday,12,2015-12,205.13,205.95,204.9,205.74,118939000.0,185.36,0.002289578646572643,186.46857142857152,185.74900000000005
2015-03-30,2015,3,30,Monday,13,2015-13,206.98,208.61,206.96,208.25,96180400.0,187.62,0.012199820149747964,186.73714285714294,185.93120000000008
2015-03-31,2015,3,31,Tuesday,13,2015-13,207.26,208.1,206.36,206.43,126768700.0,185.98,-0.008739285005000763,186.9192857142858,186.03380000000004
2015-04-01,2015,4,1,Wednesday,13,2015-13,206.39,206.42,204.51,205.7,137303600.0,185.33,-0.0035361653121389613,186.88857142857154,186.11560000000006
2015-04-02,2015,4,2,Thursday,13,2015-13,205.62,206.98,205.4,206.44,86900900.0,185.99,0.003597291710544237,186.98642857142866,186.19240000000005
2015-04-06,2015,4,6,Monday,14,2015-14,205.37,208.45,205.21,207.83,114368200.0,187.25,0.006733164238523326,186.9978571428572,186.24020000000004
2015-04-07,2015,4,7,Tuesday,14,2015-14,207.86,208.76,207.24,207.28,81236300.0,186.75,-0.002646584234141991,187.0135714285715,186.29820000000004
2015-04-08,2015,4,8,Wednesday,14,2015-14,207.55,208.51,207.08,207.98,89351900.0,187.38,0.003377125165416439,186.9142857142858,186.3602
2015-04-09,2015,4,9,Thursday,14,2015-14,207.78,209.18,207.19,208.9,85548900.0,188.21,0.004423482330500272,186.93571428571437,186.48739999999998
2015-04-10,2015,4,10,Friday,14,2015-14,209.2,210.09,208.96,210.04,72722900.0,189.24,0.005457147918454419,186.91214285714292,186.68179999999995
2015-04-13,2015,4,13,Monday,15,2015-15,209.87,210.63,209.03,209.09,74436600.0,188.38,-0.004522739323787217,186.8535714285715,186.82599999999994
2015-04-14,2015,4,14,Tuesday,15,2015-15,208.85,209.71,208.1,209.49,75099900.0,188.74,0.0019128139173474334,186.8964285714287,187.02279999999996
2015-04-15,2015,4,15,Wednesday,15,2015-15,210.05,211.04,209.95,210.43,99529300.0,189.59,0.004486995667742244,187.19714285714298,187.19239999999994
2015-04-16,2015,4,16,Thursday,15,2015-15,210.03,210.98,209.79,210.37,68934900.0,189.53,-0.00028483351283992153,187.52500000000012,187.30839999999998
2015-04-17,2015,4,17,Friday,15,2015-15,208.94,209.23,207.01,207.95,191113200.0,187.35,-0.011503822115351725,187.66714285714298,187.39479999999995
2015-04-20,2015,4,20,Monday,16,2015-16,209.06,210.25,208.96,209.85,92189500.0,189.06,0.009137042690760877,187.77000000000012,187.47839999999997
2015-04-21,2015,4,21,Tuesday,16,2015-16,210.67,210.86,209.24,209.6,72559800.0,188.84,-0.001191310254848088,187.97428571428583,187.56779999999995
2015-04-22,2015,4,22,Wednesday,16,2015-16,210.01,210.85,208.9,210.63,78264600.0,189.77,0.004914268962696422,188.2914285714287,187.69239999999994
2015-04-23,2015,4,23,Thursday,16,2015-16,210.15,211.94,210.01,211.16,102585900.0,190.25,0.0025161185325655033,188.59571428571442,187.78739999999993
2015-04-24,2015,4,24,Friday,16,2015-16,211.66,211.97,211.11,211.65,61327400.0,190.69,0.0023205978099933855,188.8414285714287,187.88899999999995
2015-04-27,2015,4,27,Monday,17,2015-17,212.33,212.48,210.54,210.77,79358100.0,189.89,-0.004157930792269782,189.06571428571442,187.93899999999994
2015-04-28,2015,4,28,Tuesday,17,2015-17,210.74,211.5,209.33,211.44,86863500.0,190.5,0.00317889766715318,189.28857142857154,187.98579999999995
